t_s,kind,id,pos_deg,vel_deg_s,tau_nm,kp,kd,temp_c
29.2171,state,3,31.9597,-1.959,-0.0147,,,31.0
29.2172,state,4,45.6489,3.078,-0.0879,,,30.0
29.2264,cmd,3,31.9597,,,79.37,2.98,
29.2265,cmd,4,45.6269,,,79.37,2.98,
29.2269,state,3,31.9597,-0.280,-0.0147,,,31.0
29.2271,state,4,45.6489,-4.757,-0.1465,,,30.0
29.2364,cmd,3,31.9597,,,79.37,2.98,
29.2364,cmd,4,45.6269,,,79.37,2.98,
29.2369,state,3,31.9597,-3.078,-0.0440,,,31.0
29.2374,state,4,45.6489,-2.518,-0.1465,,,30.0
29.2464,cmd,3,31.9597,,,79.37,2.98,
29.2464,cmd,4,45.6269,,,79.37,2.98,
29.2470,state,3,31.9597,1.399,-0.1026,,,31.0
29.2471,state,4,45.6489,-6.436,-0.0879,,,30.0
29.2563,cmd,3,31.9597,,,79.37,2.98,
29.2564,cmd,4,45.6269,,,79.37,2.98,
29.2568,state,3,31.9597,-6.436,-0.0440,,,31.0
29.2571,state,4,45.6489,-0.839,-0.1465,,,30.0
29.2664,cmd,3,31.9597,,,79.37,2.98,
29.2664,cmd,4,45.6269,,,79.37,2.98,
29.2669,state,3,31.9597,-0.839,-0.0733,,,31.0
29.2676,state,4,45.6489,1.399,-0.0879,,,30.0
29.2764,cmd,3,31.9597,,,79.37,2.98,
29.2765,cmd,4,45.6269,,,79.37,2.98,
29.2769,state,3,31.9597,9.794,-0.0440,,,31.0
29.2775,state,4,45.6489,-0.839,-0.0879,,,30.0
29.2863,cmd,3,31.9597,,,79.37,2.98,
29.2863,cmd,4,45.6269,,,79.37,2.98,
29.2868,state,3,31.9597,0.280,-0.1612,,,31.0
29.2872,state,4,45.6489,0.280,-0.0879,,,30.0
29.2964,cmd,3,31.9597,,,79.37,2.98,
29.2964,cmd,4,45.6269,,,79.37,2.98,
29.2969,state,3,31.9597,-0.280,-0.0733,,,31.0
29.2971,state,4,45.6489,-5.876,-0.0879,,,30.0
29.3064,cmd,3,31.9597,,,79.37,2.98,
29.3064,cmd,4,45.6269,,,79.37,2.98,
29.3070,state,3,31.9597,2.518,-0.0733,,,31.0
29.3071,state,4,45.6489,1.399,-0.0879,,,30.0
29.3163,cmd,3,31.9597,,,79.37,2.98,
29.3163,cmd,4,45.6269,,,79.37,2.98,
29.3169,state,3,31.9597,-1.959,-0.0733,,,31.0
29.3170,state,4,45.6489,-3.078,-0.0879,,,30.0
29.3264,cmd,3,31.9597,,,79.37,2.98,
29.3264,cmd,4,45.6269,,,79.37,2.98,
29.3268,state,3,31.9597,1.399,-0.0733,,,31.0
29.3273,state,4,45.6489,6.436,-0.0879,,,30.0
29.3365,cmd,3,31.9597,,,79.37,2.98,
29.3366,cmd,4,45.6269,,,79.37,2.98,
29.3371,state,3,31.9597,-0.280,-0.0440,,,31.0
29.3379,state,4,45.6489,0.280,-0.1465,,,30.0
29.3464,cmd,3,31.9597,,,79.37,2.98,
29.3464,cmd,4,45.6269,,,79.37,2.98,
29.3470,state,3,31.9597,-1.399,-0.0440,,,31.0
29.3471,state,4,45.6489,1.399,-0.1465,,,30.0
29.3563,cmd,3,31.9597,,,79.37,2.98,
29.3563,cmd,4,45.6269,,,79.37,2.98,
29.3568,state,3,31.9597,0.280,-0.0147,,,31.0
29.3571,state,4,45.6489,1.959,-0.1465,,,30.0
29.3666,cmd,3,31.9597,,,79.37,2.98,
29.3666,cmd,4,45.6269,,,79.37,2.98,
29.3671,state,3,31.9597,-4.197,-0.0733,,,31.0
29.3681,state,4,45.6489,-3.078,-0.0879,,,30.0
29.3765,cmd,3,31.9597,,,79.37,2.98,
29.3765,cmd,4,45.6269,,,79.37,2.98,
29.3771,state,3,31.9597,4.757,-0.0733,,,31.0
29.3779,state,4,45.6489,-6.436,-0.1465,,,30.0
29.3864,cmd,3,31.9597,,,79.37,2.98,
29.3865,cmd,4,45.6269,,,79.37,2.98,
29.3869,state,3,31.9597,5.317,-0.0440,,,31.0
29.3872,state,4,45.6489,-0.280,-0.0879,,,30.0
29.3966,cmd,3,31.9597,,,79.37,2.98,
29.3966,cmd,4,45.6269,,,79.37,2.98,
29.3973,state,3,31.9597,-11.473,-0.0147,,,31.0
29.3973,state,4,45.6489,-0.839,-0.1465,,,30.0
29.4066,cmd,3,31.9597,,,79.37,2.98,
29.4066,cmd,4,45.6269,,,79.37,2.98,
29.4071,state,3,31.9597,0.280,-0.0440,,,31.0
29.4073,state,4,45.6489,3.078,-0.1465,,,30.0
29.4164,cmd,3,31.9597,,,79.37,2.98,
29.4164,cmd,4,45.6269,,,79.37,2.98,
29.4170,state,3,31.9597,2.518,-0.0733,,,31.0
29.4172,state,4,45.6489,-0.280,-0.0879,,,30.0
29.4265,cmd,3,31.9597,,,79.37,2.98,
29.4265,cmd,4,45.6269,,,79.37,2.98,
29.4269,state,3,31.9597,1.959,-0.0147,,,31.0
29.4272,state,4,45.6489,3.078,-0.0879,,,30.0
29.4364,cmd,3,31.9597,,,79.37,2.98,
29.4365,cmd,4,45.6269,,,79.37,2.98,
29.4370,state,3,31.9597,3.638,-0.0733,,,31.0
29.4371,state,4,45.6489,-4.197,-0.0879,,,30.0
29.4465,cmd,3,31.9597,,,79.37,2.98,
29.4465,cmd,4,45.6269,,,79.37,2.98,
29.4470,state,3,31.9597,-4.197,-0.0147,,,31.0
29.4471,state,4,45.6489,0.280,-0.1465,,,30.0
29.4566,cmd,3,31.9597,,,79.37,2.98,
29.4566,cmd,4,45.6269,,,79.37,2.98,
29.4571,state,3,31.9597,4.757,-0.0733,,,31.0
29.4573,state,4,45.6489,-1.959,-0.1465,,,30.0
29.4667,cmd,3,31.9597,,,79.37,2.98,
29.4667,cmd,4,45.6269,,,79.37,2.98,
29.4673,state,3,31.9597,-3.638,-0.0440,,,31.0
29.4673,state,4,45.6489,0.839,-0.1465,,,30.0
29.4765,cmd,3,31.9597,,,79.37,2.98,
29.4765,cmd,4,45.6269,,,79.37,2.98,
29.4771,state,3,31.9597,5.876,-0.0733,,,31.0
29.4771,state,4,45.6489,1.959,-0.1465,,,30.0
29.4866,cmd,3,31.9597,,,79.37,2.98,
29.4867,cmd,4,45.6269,,,79.37,2.98,
29.4873,state,3,31.9597,2.518,-0.0147,,,31.0
29.4873,state,4,45.6489,-2.518,-0.1465,,,30.0
29.4966,cmd,3,31.9597,,,79.37,2.98,
29.4966,cmd,4,45.6269,,,79.37,2.98,
29.4970,state,3,31.9597,2.518,-0.1026,,,31.0
29.4973,state,4,45.6489,5.317,-0.0879,,,30.0
29.5065,cmd,3,31.9597,,,79.37,2.98,
29.5065,cmd,4,45.6269,,,79.37,2.98,
29.5071,state,3,31.9597,1.399,-0.0733,,,31.0
29.5072,state,4,45.6489,0.280,-0.0879,,,30.0
29.5165,cmd,3,31.9597,,,79.37,2.98,
29.5165,cmd,4,45.6269,,,79.37,2.98,
29.5171,state,3,31.9597,-0.280,-0.0440,,,31.0
29.5172,state,4,45.6489,3.078,-0.0879,,,30.0
29.5266,cmd,3,31.9597,,,79.37,2.98,
29.5266,cmd,4,45.6269,,,79.37,2.98,
29.5271,state,3,31.9597,-4.197,-0.0733,,,31.0
29.5272,state,4,45.6489,-7.555,-0.1465,,,30.0
29.5364,cmd,3,31.9597,,,79.37,2.98,
29.5364,cmd,4,45.6269,,,79.37,2.98,
29.5369,state,3,31.9597,0.280,-0.0440,,,31.0
29.5372,state,4,45.6489,1.959,-0.0879,,,30.0
29.5466,cmd,3,31.9597,,,79.37,2.98,
29.5466,cmd,4,45.6269,,,79.37,2.98,
29.5472,state,3,31.9597,0.280,-0.0733,,,31.0
29.5473,state,4,45.6489,0.280,-0.0879,,,30.0
29.5565,cmd,3,31.9597,,,79.37,2.98,
29.5566,cmd,4,45.6269,,,79.37,2.98,
29.5571,state,3,31.9597,-0.280,-0.0440,,,31.0
29.5572,state,4,45.6489,3.638,-0.0879,,,30.0
29.5666,cmd,3,31.9597,,,79.37,2.98,
29.5666,cmd,4,45.6269,,,79.37,2.98,
29.5671,state,3,31.9597,3.078,-0.1026,,,31.0
29.5672,state,4,45.6489,-3.638,-0.0879,,,30.0
29.5766,cmd,3,31.9597,,,79.37,2.98,
29.5766,cmd,4,45.6269,,,79.37,2.98,
29.5771,state,3,31.9597,-6.436,-0.0733,,,31.0
29.5773,state,4,45.6489,1.959,-0.0879,,,30.0
29.5865,cmd,3,31.9597,,,79.37,2.98,
29.5866,cmd,4,45.6269,,,79.37,2.98,
29.5871,state,3,31.9597,0.839,-0.0440,,,31.0
29.5872,state,4,45.6489,2.518,-0.0293,,,30.0
29.5966,cmd,3,31.9597,,,79.37,2.98,
29.5966,cmd,4,45.6269,,,79.37,2.98,
29.5971,state,3,31.9597,-0.839,-0.0440,,,31.0
29.5973,state,4,45.6489,4.197,-0.0879,,,30.0
29.6065,cmd,3,31.9597,,,79.37,2.98,
29.6065,cmd,4,45.6269,,,79.37,2.98,
29.6070,state,3,31.9597,1.399,-0.0733,,,31.0
29.6072,state,4,45.6269,-3.638,-0.1465,,,30.0
29.6165,cmd,3,31.9597,,,79.37,2.98,
29.6165,cmd,4,45.6269,,,79.37,2.98,
29.6169,state,3,31.9597,3.078,-0.0440,,,31.0
29.6172,state,4,45.6489,0.839,-0.1465,,,30.0
29.6267,cmd,3,31.9597,,,79.37,2.98,
29.6267,cmd,4,45.6269,,,79.37,2.98,
29.6273,state,3,31.9597,2.518,-0.0733,,,31.0
29.6274,state,4,45.6489,-3.638,-0.0879,,,30.0
29.6367,cmd,3,31.9597,,,79.37,2.98,
29.6367,cmd,4,45.6269,,,79.37,2.98,
29.6373,state,3,31.9597,-3.078,-0.0440,,,31.0
29.6374,state,4,45.6269,-4.197,-0.2051,,,30.0
29.6465,cmd,3,31.9597,,,79.37,2.98,
29.6465,cmd,4,45.6269,,,79.37,2.98,
29.6471,state,3,31.9597,1.959,-0.0733,,,31.0
29.6476,state,4,45.6489,5.876,-0.1465,,,30.0
29.6567,cmd,3,31.9597,,,79.37,2.98,
29.6567,cmd,4,45.6269,,,79.37,2.98,
29.6572,state,3,31.9597,-3.078,0.0147,,,31.0
29.6573,state,4,45.6489,1.399,-0.0879,,,30.0
29.6665,cmd,3,31.9597,,,79.37,2.98,
29.6665,cmd,4,45.6269,,,79.37,2.98,
29.6671,state,3,31.9597,-4.197,-0.0733,,,31.0
29.6672,state,4,45.6489,0.839,-0.1465,,,30.0
29.6765,cmd,3,31.9597,,,79.37,2.98,
29.6765,cmd,4,45.6269,,,79.37,2.98,
29.6771,state,3,31.9597,-5.317,-0.0733,,,31.0
29.6772,state,4,45.6269,-2.518,-0.1465,,,30.0
29.6865,cmd,3,31.9597,,,79.37,2.98,
29.6867,cmd,4,45.6269,,,79.37,2.98,
29.6870,state,3,31.9597,-3.638,-0.0440,,,31.0
29.6873,state,4,45.6489,1.959,-0.1465,,,30.0
29.6965,cmd,3,31.9597,,,79.37,2.98,
29.6965,cmd,4,45.6269,,,79.37,2.98,
29.6971,state,3,31.9597,-5.317,-0.0440,,,31.0
29.6975,state,4,45.6489,-0.280,-0.0879,,,30.0
29.7067,cmd,3,31.9597,,,79.37,2.98,
29.7067,cmd,4,45.6269,,,79.37,2.98,
29.7073,state,3,31.9597,1.959,-0.0147,,,31.0
29.7074,state,4,45.6489,-4.757,-0.1465,,,30.0
29.7167,cmd,3,31.9597,,,79.37,2.98,
29.7168,cmd,4,45.6269,,,79.37,2.98,
29.7173,state,3,31.9597,3.078,-0.0733,,,31.0
29.7174,state,4,45.6489,4.197,-0.1465,,,30.0
29.7268,cmd,3,31.9597,,,79.37,2.98,
29.7268,cmd,4,45.6269,,,79.37,2.98,
29.7274,state,3,31.9597,-2.518,-0.0440,,,31.0
29.7275,state,4,45.6489,-2.518,-0.0879,,,30.0
29.7367,cmd,3,31.9597,,,79.37,2.98,
29.7367,cmd,4,45.6269,,,79.37,2.98,
29.7374,state,3,31.9597,-0.280,-0.0733,,,31.0
29.7374,state,4,45.6489,0.280,-0.0879,,,30.0
29.7469,cmd,3,31.9597,,,79.37,2.98,
29.7469,cmd,4,45.6269,,,79.37,2.98,
29.7475,state,3,31.9597,3.078,-0.1026,,,31.0
29.7476,state,4,45.6489,-1.399,-0.0879,,,30.0
29.7569,cmd,3,31.9597,,,79.37,2.98,
29.7569,cmd,4,45.6269,,,79.37,2.98,
29.7573,state,3,31.9597,-3.078,-0.0733,,,31.0
29.7576,state,4,45.6489,0.839,-0.1465,,,30.0
29.7668,cmd,3,31.9597,,,79.37,2.98,
29.7669,cmd,4,45.6269,,,79.37,2.98,
29.7674,state,3,31.9597,1.959,-0.0733,,,31.0
29.7675,state,4,45.6489,-1.399,-0.0879,,,30.0
29.7768,cmd,3,31.9597,,,79.37,2.98,
29.7769,cmd,4,45.6269,,,79.37,2.98,
29.7773,state,3,31.9597,1.399,-0.0733,,,31.0
29.7775,state,4,45.6489,-5.876,-0.1465,,,30.0
29.7869,cmd,3,31.9597,,,79.37,2.98,
29.7870,cmd,4,45.6269,,,79.37,2.98,
29.7875,state,3,31.9597,-8.675,-0.0440,,,31.0
29.7876,state,4,45.6489,2.518,-0.0879,,,30.0
29.7968,cmd,3,31.9597,,,79.37,2.98,
29.7968,cmd,4,45.6269,,,79.37,2.98,
29.7973,state,3,31.9597,0.280,-0.1026,,,31.0
29.7975,state,4,45.6489,1.399,-0.1465,,,30.0
29.8067,cmd,3,31.9597,,,79.37,2.98,
29.8068,cmd,4,45.6269,,,79.37,2.98,
29.8072,state,3,31.9597,0.280,-0.0147,,,31.0
29.8074,state,4,45.6489,1.959,-0.0879,,,30.0
29.8168,cmd,3,31.9597,,,79.37,2.98,
29.8168,cmd,4,45.6269,,,79.37,2.98,
29.8173,state,3,31.9597,-0.280,-0.0440,,,31.0
29.8176,state,4,45.6489,-3.078,-0.1465,,,30.0
29.8267,cmd,3,31.9597,,,79.37,2.98,
29.8268,cmd,4,45.6269,,,79.37,2.98,
29.8272,state,3,31.9597,0.839,-0.0440,,,31.0
29.8275,state,4,45.6489,4.197,-0.0879,,,30.0
29.8367,cmd,3,31.9597,,,79.37,2.98,
29.8367,cmd,4,45.6269,,,79.37,2.98,
29.8373,state,3,31.9597,4.197,-0.0733,,,31.0
29.8374,state,4,45.6489,-0.839,-0.0879,,,30.0
29.8469,cmd,3,31.9597,,,79.37,2.98,
29.8470,cmd,4,45.6269,,,79.37,2.98,
29.8474,state,3,31.9597,-1.959,-0.0440,,,31.0
29.8477,state,4,45.6489,-0.839,-0.1465,,,30.0
29.8567,cmd,3,31.9597,,,79.37,2.98,
29.8567,cmd,4,45.6269,,,79.37,2.98,
29.8572,state,3,31.9597,1.399,-0.0440,,,31.0
29.8574,state,4,45.6489,2.518,-0.1465,,,30.0
29.8667,cmd,3,31.9597,,,79.37,2.98,
29.8667,cmd,4,45.6269,,,79.37,2.98,
29.8673,state,3,31.9597,-0.839,-0.0147,,,31.0
29.8674,state,4,45.6489,3.638,-0.0879,,,30.0
29.8767,cmd,3,31.9597,,,79.37,2.98,
29.8767,cmd,4,45.6269,,,79.37,2.98,
29.8771,state,3,31.9597,1.959,-0.0440,,,31.0
29.8774,state,4,45.6489,2.518,-0.0879,,,30.0
29.8867,cmd,3,31.9597,,,79.37,2.98,
29.8867,cmd,4,45.6269,,,79.37,2.98,
29.8873,state,3,31.9597,0.280,-0.0440,,,31.0
29.8874,state,4,45.6489,-0.839,-0.0293,,,30.0
29.8966,cmd,3,31.9597,,,79.37,2.98,
29.8967,cmd,4,45.6269,,,79.37,2.98,
29.8971,state,3,31.9597,6.436,-0.0147,,,31.0
29.8974,state,4,45.6489,0.839,-0.1465,,,30.0
29.9067,cmd,3,31.9597,,,79.37,2.98,
29.9068,cmd,4,45.6269,,,79.37,2.98,
29.9072,state,3,31.9597,-1.399,-0.0147,,,31.0
29.9075,state,4,45.6269,-1.959,-0.0879,,,30.0
29.9166,cmd,3,31.9597,,,79.37,2.98,
29.9166,cmd,4,45.6269,,,79.37,2.98,
29.9171,state,3,31.9597,-0.280,-0.0733,,,31.0
29.9173,state,4,45.6489,-3.078,-0.1465,,,30.0
29.9266,cmd,3,31.9597,,,79.37,2.98,
29.9266,cmd,4,45.6269,,,79.37,2.98,
29.9272,state,3,31.9597,4.197,-0.0733,,,31.0
29.9273,state,4,45.6489,-0.280,-0.0879,,,30.0
29.9366,cmd,3,31.9597,,,79.37,2.98,
29.9367,cmd,4,45.6269,,,79.37,2.98,
29.9371,state,3,31.9597,-1.959,-0.0440,,,31.0
29.9374,state,4,45.6489,2.518,-0.0879,,,30.0
29.9466,cmd,3,31.9597,,,79.37,2.98,
29.9467,cmd,4,45.6269,,,79.37,2.98,
29.9473,state,3,31.9597,3.078,-0.0147,,,31.0
29.9474,state,4,45.6489,-0.280,-0.0879,,,30.0
29.9566,cmd,3,31.9597,,,79.37,2.98,
29.9567,cmd,4,45.6269,,,79.37,2.98,
29.9572,state,3,31.9597,5.317,-0.0440,,,31.0
29.9573,state,4,45.6489,-3.078,-0.0879,,,30.0
29.9666,cmd,3,31.9597,,,79.37,2.98,
29.9666,cmd,4,45.6269,,,79.37,2.98,
29.9671,state,3,31.9597,-8.115,0.0147,,,31.0
29.9673,state,4,45.6489,0.280,-0.1465,,,30.0
29.9765,cmd,3,31.9597,,,79.37,2.98,
29.9766,cmd,4,45.6269,,,79.37,2.98,
29.9772,state,3,31.9597,5.317,-0.0147,,,31.0
29.9773,state,4,45.6489,0.280,-0.0879,,,30.0
29.9865,cmd,3,31.9597,,,79.37,2.98,
29.9865,cmd,4,45.6269,,,79.37,2.98,
29.9871,state,3,31.9597,-5.876,-0.0147,,,31.0
29.9873,state,4,45.6489,-4.757,-0.0879,,,30.0
29.9966,cmd,3,31.9597,,,79.37,2.98,
29.9966,cmd,4,45.6269,,,79.37,2.98,
29.9970,state,3,31.9597,-5.317,-0.0440,,,31.0
29.9973,state,4,45.6489,3.078,-0.1465,,,30.0
30.0066,cmd,3,31.9597,,,79.37,2.98,
30.0066,cmd,4,45.6269,,,79.37,2.98,
30.0072,state,3,31.9597,-2.518,-0.0733,,,31.0
30.0073,state,4,45.6489,5.876,-0.0879,,,30.0
30.0165,cmd,3,31.9597,,,79.37,2.98,
30.0165,cmd,4,45.6269,,,79.37,2.98,
30.0171,state,3,31.9597,0.839,-0.0733,,,31.0
30.0172,state,4,45.6489,-3.078,-0.0879,,,30.0
30.0265,cmd,3,31.9597,,,79.37,2.98,
30.0265,cmd,4,45.6269,,,79.37,2.98,
30.0271,state,3,31.9597,-1.399,-0.0440,,,31.0
30.0272,state,4,45.6489,-2.518,-0.0879,,,30.0
30.0366,cmd,3,31.9597,,,79.37,2.98,
30.0366,cmd,4,45.6269,,,79.37,2.98,
30.0372,state,3,31.9597,0.280,-0.0440,,,31.0
30.0373,state,4,45.6489,-3.078,-0.0879,,,30.0
30.0465,cmd,3,31.9597,,,79.37,2.98,
30.0466,cmd,4,45.6269,,,79.37,2.98,
30.0472,state,3,31.9597,-1.399,-0.0733,,,31.0
30.0473,state,4,45.6489,3.638,-0.1465,,,30.0
30.0565,cmd,3,31.9597,,,79.37,2.98,
30.0565,cmd,4,45.6269,,,79.37,2.98,
30.0571,state,3,31.9597,4.197,-0.1026,,,31.0
30.0572,state,4,45.6489,-0.280,-0.0879,,,30.0
30.0665,cmd,3,31.9597,,,79.37,2.98,
30.0665,cmd,4,45.6269,,,79.37,2.98,
30.0671,state,3,31.9597,5.876,-0.0733,,,31.0
30.0672,state,4,45.6489,-0.280,-0.1465,,,30.0
30.0765,cmd,3,31.9597,,,79.37,2.98,
30.0765,cmd,4,45.6269,,,79.37,2.98,
30.0771,state,3,31.9597,2.518,-0.1026,,,31.0
30.0772,state,4,45.6489,-4.197,-0.0879,,,30.0
30.0865,cmd,3,31.9597,,,79.37,2.98,
30.0865,cmd,4,45.6269,,,79.37,2.98,
30.0871,state,3,31.9597,4.757,-0.0733,,,31.0
30.0872,state,4,45.6489,-3.078,-0.1465,,,30.0
30.0966,cmd,3,31.9597,,,79.37,2.98,
30.0966,cmd,4,45.6269,,,79.37,2.98,
30.0971,state,3,31.9597,3.078,-0.0733,,,31.0
30.0973,state,4,45.6489,2.518,-0.1465,,,30.0
30.1066,cmd,3,31.9597,,,79.37,2.98,
30.1066,cmd,4,45.6269,,,79.37,2.98,
30.1071,state,3,31.9597,-1.959,-0.1026,,,31.0
30.1072,state,4,45.6489,0.280,-0.0879,,,30.0
30.1166,cmd,3,31.9597,,,79.37,2.98,
30.1167,cmd,4,45.6269,,,79.37,2.98,
30.1172,state,3,31.9597,-3.078,-0.0440,,,31.0
30.1173,state,4,45.6489,1.959,-0.0879,,,30.0
30.1265,cmd,3,31.9597,,,79.37,2.98,
30.1266,cmd,4,45.6269,,,79.37,2.98,
30.1271,state,3,31.9597,-0.280,-0.1026,,,31.0
30.1272,state,4,45.6489,-0.839,-0.0879,,,30.0
30.1366,cmd,3,31.9597,,,79.37,2.98,
30.1367,cmd,4,45.6269,,,79.37,2.98,
30.1371,state,3,31.9597,-0.280,-0.0440,,,31.0
30.1374,state,4,45.6269,-1.959,-0.0879,,,30.0
30.1466,cmd,3,31.9597,,,79.37,2.98,
30.1466,cmd,4,45.6269,,,79.37,2.98,
30.1470,state,3,31.9597,-5.317,-0.0733,,,31.0
30.1473,state,4,45.6489,1.959,-0.1465,,,30.0
30.1566,cmd,3,31.9597,,,79.37,2.98,
30.1566,cmd,4,45.6269,,,79.37,2.98,
30.1572,state,3,31.9597,1.959,0.0147,,,31.0
30.1573,state,4,45.6489,-1.959,-0.0879,,,30.0
30.1667,cmd,3,31.9597,,,79.37,2.98,
30.1668,cmd,4,45.6269,,,79.37,2.98,
30.1674,state,3,31.9597,0.839,-0.0733,,,31.0
30.1674,state,4,45.6489,2.518,-0.0879,,,30.0
30.1766,cmd,3,31.9597,,,79.37,2.98,
30.1766,cmd,4,45.6269,,,79.37,2.98,
30.1771,state,3,31.9597,-9.234,-0.0733,,,31.0
30.1774,state,4,45.6489,-1.399,-0.0879,,,30.0
30.1866,cmd,3,31.9597,,,79.37,2.98,
30.1866,cmd,4,45.6269,,,79.37,2.98,
30.1872,state,3,31.9597,-1.959,-0.0440,,,31.0
30.1872,state,4,45.6489,-3.078,-0.0879,,,30.0
30.1968,cmd,3,31.9597,,,79.37,2.98,
30.1968,cmd,4,45.6269,,,79.37,2.98,
30.1974,state,3,31.9597,-0.839,-0.0440,,,31.0
30.1975,state,4,45.6489,-0.280,-0.0879,,,30.0
30.2066,cmd,3,31.9597,,,79.37,2.98,
30.2067,cmd,4,45.6269,,,79.37,2.98,
30.2071,state,3,31.9597,2.518,-0.1026,,,31.0
30.2073,state,4,45.6489,1.959,-0.0879,,,30.0
30.2166,cmd,3,31.9597,,,79.37,2.98,
30.2166,cmd,4,45.6269,,,79.37,2.98,
30.2171,state,3,31.9597,3.078,-0.0440,,,31.0
30.2173,state,4,45.6489,1.399,-0.0879,,,30.0
30.2267,cmd,3,31.9597,,,79.37,2.98,
30.2267,cmd,4,45.6269,,,79.37,2.98,
30.2273,state,3,31.9597,-6.436,-0.0733,,,31.0
30.2274,state,4,45.6489,1.399,-0.1465,,,30.0
30.2367,cmd,3,31.9597,,,79.37,2.98,
30.2367,cmd,4,45.6269,,,79.37,2.98,
30.2371,state,3,31.9597,-1.959,-0.0440,,,31.0
30.2374,state,4,45.6489,-3.078,-0.1465,,,30.0
30.2469,cmd,3,31.9597,,,79.37,2.98,
30.2469,cmd,4,45.6269,,,79.37,2.98,
30.2473,state,3,31.9597,-5.317,-0.0733,,,31.0
30.2476,state,4,45.6489,0.280,-0.1465,,,30.0
30.2569,cmd,3,31.9597,,,79.37,2.98,
30.2569,cmd,4,45.6269,,,79.37,2.98,
30.2573,state,3,31.9597,-0.839,-0.0733,,,31.0
30.2576,state,4,45.6489,-0.839,-0.0879,,,30.0
30.2669,cmd,3,31.9597,,,79.37,2.98,
30.2669,cmd,4,45.6269,,,79.37,2.98,
30.2674,state,3,31.9597,-0.280,-0.0733,,,31.0
30.2680,state,4,45.6269,-4.757,-0.0879,,,30.0
30.2767,cmd,3,31.9597,,,79.37,2.98,
30.2767,cmd,4,45.6269,,,79.37,2.98,
30.2773,state,3,31.9597,0.839,-0.0733,,,31.0
30.2777,state,4,45.6489,1.399,-0.0879,,,30.0
30.2868,cmd,3,31.9597,,,79.37,2.98,
30.2869,cmd,4,45.6269,,,79.37,2.98,
30.2874,state,3,31.9597,2.518,-0.0440,,,31.0
30.2876,state,4,45.6489,4.197,-0.0879,,,30.0
30.2968,cmd,3,31.9597,,,79.37,2.98,
30.2968,cmd,4,45.6269,,,79.37,2.98,
30.2974,state,3,31.9597,-3.078,-0.0733,,,31.0
30.2975,state,4,45.6489,5.876,-0.1465,,,30.0
30.3066,cmd,3,31.9597,,,79.37,2.98,
30.3066,cmd,4,45.6269,,,79.37,2.98,
30.3071,state,3,31.9597,2.518,-0.1026,,,31.0
30.3073,state,4,45.6489,0.280,-0.0879,,,30.0
30.3167,cmd,3,31.9597,,,79.37,2.98,
30.3167,cmd,4,45.6269,,,79.37,2.98,
30.3172,state,3,31.9597,-1.959,-0.0733,,,31.0
30.3178,state,4,45.6489,0.839,-0.1465,,,30.0
30.3266,cmd,3,31.9597,,,79.37,2.98,
30.3266,cmd,4,45.6269,,,79.37,2.98,
30.3271,state,3,31.9597,4.757,-0.0733,,,31.0
30.3273,state,4,45.6489,-4.197,-0.0879,,,30.0
30.3366,cmd,3,31.9597,,,79.37,2.98,
30.3367,cmd,4,45.6269,,,79.37,2.98,
30.3372,state,3,31.9597,-1.959,-0.0147,,,31.0
30.3376,state,4,45.6269,-3.638,-0.0879,,,30.0
30.3466,cmd,3,31.9597,,,79.37,2.98,
30.3466,cmd,4,45.6269,,,79.37,2.98,
30.3471,state,3,31.9597,0.280,-0.0733,,,31.0
30.3476,state,4,45.6489,1.399,-0.0879,,,30.0
30.3567,cmd,3,31.9597,,,79.37,2.98,
30.3568,cmd,4,45.6269,,,79.37,2.98,
30.3573,state,3,31.9597,-1.959,-0.1026,,,31.0
30.3574,state,4,45.6489,-3.078,-0.0879,,,30.0
30.3667,cmd,3,31.9597,,,79.37,2.98,
30.3668,cmd,4,45.6269,,,79.37,2.98,
30.3673,state,3,31.9597,-5.876,-0.0440,,,31.0
30.3675,state,4,45.6489,-6.436,-0.0879,,,30.0
30.3768,cmd,3,31.9597,,,79.37,2.98,
30.3768,cmd,4,45.6269,,,79.37,2.98,
30.3774,state,3,31.9597,4.197,-0.0733,,,31.0
30.3775,state,4,45.6489,1.399,-0.0879,,,30.0
30.3867,cmd,3,31.9597,,,79.37,2.98,
30.3868,cmd,4,45.6269,,,79.37,2.98,
30.3872,state,3,31.9597,-5.317,-0.0147,,,31.0
30.3878,state,4,45.6489,-0.280,-0.1465,,,30.0
30.3968,cmd,3,31.9597,,,79.37,2.98,
30.3968,cmd,4,45.6269,,,79.37,2.98,
30.3974,state,3,31.9597,-5.317,-0.0733,,,31.0
30.3975,state,4,45.6489,-0.280,-0.0879,,,30.0
30.4068,cmd,3,31.9597,,,79.37,2.98,
30.4068,cmd,4,45.6269,,,79.37,2.98,
30.4074,state,3,31.9597,-3.638,-0.0733,,,31.0
30.4075,state,4,45.6489,6.436,-0.0879,,,30.0
30.4167,cmd,3,31.9597,,,79.37,2.98,
30.4167,cmd,4,45.6269,,,79.37,2.98,
30.4173,state,3,31.9597,-1.399,-0.0440,,,31.0
30.4174,state,4,45.6489,-0.839,-0.0293,,,30.0
30.4267,cmd,3,31.9597,,,79.37,2.98,
30.4267,cmd,4,45.6269,,,79.37,2.98,
30.4272,state,3,31.9597,4.757,-0.0440,,,31.0
