t_s,kind,id,pos_deg,vel_deg_s,tau_nm,kp,kd,temp_c
92.7810,cmd,4,47.9121,,,29.30,1.49,
92.7815,state,3,31.9597,-1.959,-0.0440,,,30.0
92.7822,state,4,47.5605,1.959,0.0879,,,29.0
92.7909,cmd,3,31.9597,,,29.30,1.49,
92.7909,cmd,4,47.9121,,,29.30,1.49,
92.7914,state,3,31.9597,-0.280,-0.0440,,,30.0
92.7916,state,4,47.5605,0.839,0.0879,,,29.0
92.8010,cmd,3,31.9597,,,29.30,1.49,
92.8010,cmd,4,47.9121,,,29.30,1.49,
92.8016,state,3,31.9597,-1.399,-0.0733,,,30.0
92.8017,state,4,47.5605,5.317,0.1465,,,29.0
92.8111,cmd,3,31.9597,,,29.30,1.49,
92.8111,cmd,4,47.9121,,,29.30,1.49,
92.8116,state,3,31.9597,-1.959,-0.0440,,,30.0
92.8117,state,4,47.5605,1.399,0.1465,,,29.0
92.8210,cmd,3,31.9597,,,29.30,1.49,
92.8210,cmd,4,47.9121,,,29.30,1.49,
92.8216,state,3,31.9597,0.280,-0.0440,,,30.0
92.8217,state,4,47.5605,1.959,0.0879,,,29.0
92.8311,cmd,3,31.9597,,,29.30,1.49,
92.8311,cmd,4,47.9121,,,29.30,1.49,
92.8316,state,3,31.9597,-5.876,-0.0147,,,30.0
92.8317,state,4,47.5605,-0.839,0.0879,,,29.0
92.8410,cmd,3,31.9597,,,29.30,1.49,
92.8410,cmd,4,47.9121,,,29.30,1.49,
92.8416,state,3,31.9597,1.399,-0.0440,,,30.0
92.8417,state,4,47.5605,3.078,0.1465,,,29.0
92.8511,cmd,3,31.9597,,,29.30,1.49,
92.8511,cmd,4,47.9121,,,29.30,1.49,
92.8517,state,3,31.9597,2.518,-0.1026,,,30.0
92.8518,state,4,47.5605,-0.280,0.0879,,,29.0
92.8611,cmd,3,31.9597,,,29.30,1.49,
92.8611,cmd,4,47.9121,,,29.30,1.49,
92.8616,state,3,31.9597,-4.757,-0.0733,,,30.0
92.8622,state,4,47.5605,-3.078,0.0879,,,29.0
92.8711,cmd,3,31.9597,,,29.30,1.49,
92.8712,cmd,4,47.9121,,,29.30,1.49,
92.8717,state,3,31.9597,-3.078,-0.0440,,,30.0
92.8718,state,4,47.5605,0.280,0.0879,,,29.0
92.8809,cmd,3,31.9597,,,29.30,1.49,
92.8810,cmd,4,47.9121,,,29.30,1.49,
92.8815,state,3,31.9597,-1.399,-0.0147,,,30.0
92.8816,state,4,47.5605,1.399,0.0879,,,29.0
92.8909,cmd,3,31.9597,,,29.30,1.49,
92.8909,cmd,4,47.9121,,,29.30,1.49,
92.8915,state,3,31.9597,-0.839,-0.0733,,,30.0
92.8916,state,4,47.5605,-1.959,0.0879,,,29.0
92.9011,cmd,3,31.9597,,,29.30,1.49,
92.9011,cmd,4,47.9121,,,29.30,1.49,
92.9016,state,3,31.9597,-0.280,-0.0147,,,30.0
92.9017,state,4,47.5605,0.839,0.0879,,,29.0
92.9110,cmd,3,31.9597,,,29.30,1.49,
92.9110,cmd,4,47.9121,,,29.30,1.49,
92.9115,state,3,31.9597,-1.959,-0.0733,,,30.0
92.9122,state,4,47.5605,2.518,0.1465,,,29.0
92.9210,cmd,3,31.9597,,,29.30,1.49,
92.9210,cmd,4,47.9121,,,29.30,1.49,
92.9214,state,3,31.9597,-1.959,-0.0440,,,30.0
92.9220,state,4,47.5605,-0.280,0.1465,,,29.0
92.9312,cmd,3,31.9597,,,29.30,1.49,
92.9312,cmd,4,47.9121,,,29.30,1.49,
92.9316,state,3,31.9597,6.436,-0.0147,,,30.0
92.9323,state,4,47.5605,-0.839,0.0879,,,29.0
92.9412,cmd,3,31.9597,,,29.30,1.49,
92.9413,cmd,4,47.9121,,,29.30,1.49,
92.9417,state,3,31.9597,0.839,-0.0440,,,30.0
92.9419,state,4,47.5605,-2.518,0.0879,,,29.0
92.9512,cmd,3,31.9597,,,29.30,1.49,
92.9513,cmd,4,47.9121,,,29.30,1.49,
92.9517,state,3,31.9597,2.518,-0.0733,,,30.0
92.9519,state,4,47.5605,-1.959,0.0879,,,29.0
92.9612,cmd,3,31.9597,,,29.30,1.49,
92.9612,cmd,4,47.9121,,,29.30,1.49,
92.9618,state,3,31.9597,5.876,-0.0733,,,30.0
92.9619,state,4,47.5605,1.399,0.0879,,,29.0
92.9713,cmd,3,31.9597,,,29.30,1.49,
92.9713,cmd,4,47.9121,,,29.30,1.49,
92.9718,state,3,31.9597,-3.638,-0.0440,,,30.0
92.9726,state,4,47.5605,0.839,0.0879,,,29.0
92.9813,cmd,3,31.9597,,,29.30,1.49,
92.9814,cmd,4,47.9121,,,29.30,1.49,
92.9818,state,3,31.9597,-0.280,-0.0147,,,30.0
92.9824,state,4,47.5605,0.839,0.1465,,,29.0
92.9913,cmd,3,31.9597,,,29.30,1.49,
92.9914,cmd,4,47.9121,,,29.30,1.49,
92.9919,state,3,31.9597,0.839,-0.0147,,,30.0
92.9927,state,4,47.5605,0.839,0.1465,,,29.0
93.0013,cmd,3,31.9597,,,29.30,1.49,
93.0014,cmd,4,47.9121,,,29.30,1.49,
93.0018,state,3,31.9597,2.518,-0.0147,,,30.0
93.0020,state,4,47.5605,1.399,0.0879,,,29.0
93.0114,cmd,3,31.9597,,,29.30,1.49,
93.0114,cmd,4,47.9121,,,29.30,1.49,
93.0118,state,3,31.9597,0.280,-0.0440,,,30.0
93.0121,state,4,47.5605,2.518,0.0879,,,29.0
93.0215,cmd,3,31.9597,,,29.30,1.49,
93.0215,cmd,4,47.9121,,,29.30,1.49,
93.0219,state,3,31.9597,-3.078,-0.0147,,,30.0
93.0226,state,4,47.5605,0.839,0.0879,,,29.0
93.0312,cmd,3,31.9597,,,29.30,1.49,
93.0313,cmd,4,47.9121,,,29.30,1.49,
93.0317,state,3,31.9597,1.959,0.0147,,,30.0
93.0323,state,4,47.5605,-1.959,0.0879,,,29.0
93.0414,cmd,3,31.9597,,,29.30,1.49,
93.0414,cmd,4,47.9121,,,29.30,1.49,
93.0418,state,3,31.9597,-3.078,-0.0733,,,30.0
93.0421,state,4,47.5605,-0.280,0.0879,,,29.0
93.0516,cmd,3,31.9597,,,29.30,1.49,
93.0517,cmd,4,47.9121,,,29.30,1.49,
93.0521,state,3,31.9597,-0.839,-0.0440,,,30.0
93.0524,state,4,47.5605,2.518,0.0879,,,29.0
93.0613,cmd,3,31.9597,,,29.30,1.49,
93.0613,cmd,4,47.9121,,,29.30,1.49,
93.0618,state,3,31.9597,-1.959,-0.0440,,,30.0
93.0624,state,4,47.5605,-4.197,0.0879,,,29.0
93.0712,cmd,3,31.9597,,,29.30,1.49,
93.0712,cmd,4,47.9121,,,29.30,1.49,
93.0718,state,3,31.9597,3.078,-0.0440,,,30.0
93.0719,state,4,47.5605,-0.280,0.1465,,,29.0
93.0812,cmd,3,31.9597,,,29.30,1.49,
93.0813,cmd,4,47.9121,,,29.30,1.49,
93.0817,state,3,31.9597,-4.757,-0.0440,,,30.0
93.0820,state,4,47.5605,-0.280,0.1465,,,29.0
93.0915,cmd,3,31.9597,,,29.30,1.49,
93.0915,cmd,4,47.9121,,,29.30,1.49,
93.0921,state,3,31.9597,1.399,-0.0440,,,30.0
93.0921,state,4,47.5825,3.638,0.1465,,,29.0
93.1014,cmd,3,31.9597,,,29.30,1.49,
93.1014,cmd,4,47.9121,,,29.30,1.49,
93.1018,state,3,31.9597,1.959,-0.0440,,,30.0
93.1021,state,4,47.5605,-0.839,0.0879,,,29.0
93.1114,cmd,3,31.9597,,,29.30,1.49,
93.1114,cmd,4,47.9121,,,29.30,1.49,
93.1118,state,3,31.9597,-5.317,-0.0440,,,30.0
93.1121,state,4,47.5605,4.197,0.1465,,,29.0
93.1213,cmd,3,31.9597,,,29.30,1.49,
93.1214,cmd,4,47.9121,,,29.30,1.49,
93.1218,state,3,31.9597,0.280,-0.0440,,,30.0
93.1220,state,4,47.5825,-0.280,0.0879,,,29.0
93.1314,cmd,3,31.9597,,,29.30,1.49,
93.1314,cmd,4,47.9121,,,29.30,1.49,
93.1319,state,3,31.9597,-5.317,-0.0147,,,30.0
93.1321,state,4,47.5605,2.518,0.0879,,,29.0
93.1413,cmd,3,31.9597,,,29.30,1.49,
93.1414,cmd,4,47.9121,,,29.30,1.49,
93.1419,state,3,31.9597,-0.839,-0.0440,,,30.0
93.1419,state,4,47.5605,0.839,0.1465,,,29.0
93.1515,cmd,3,31.9597,,,29.30,1.49,
93.1515,cmd,4,47.9121,,,29.30,1.49,
93.1520,state,3,31.9597,4.197,-0.0440,,,30.0
93.1522,state,4,47.5605,-0.280,0.0879,,,29.0
93.1611,cmd,3,31.9597,,,29.30,1.49,
93.1612,cmd,4,47.9121,,,29.30,1.49,
93.1616,state,3,31.9597,3.638,-0.0733,,,30.0
93.1623,state,4,47.5605,1.959,0.0879,,,29.0
93.1712,cmd,3,31.9597,,,29.30,1.49,
93.1713,cmd,4,47.9121,,,29.30,1.49,
93.1717,state,3,31.9597,-0.839,-0.0147,,,30.0
93.1723,state,4,47.5605,-0.280,0.0879,,,29.0
93.1812,cmd,3,31.9597,,,29.30,1.49,
93.1812,cmd,4,47.9121,,,29.30,1.49,
93.1817,state,3,31.9597,-0.280,-0.0733,,,30.0
93.1823,state,4,47.5605,0.280,0.1465,,,29.0
93.1913,cmd,3,31.9597,,,29.30,1.49,
93.1913,cmd,4,47.9121,,,29.30,1.49,
93.1918,state,3,31.9597,-0.280,-0.0147,,,30.0
93.1919,state,4,47.5605,3.638,0.0879,,,29.0
93.2013,cmd,3,31.9597,,,29.30,1.49,
93.2013,cmd,4,47.9121,,,29.30,1.49,
93.2018,state,3,31.9597,-5.876,-0.0440,,,30.0
93.2020,state,4,47.5605,-1.959,0.1465,,,29.0
93.2113,cmd,3,31.9597,,,29.30,1.49,
93.2113,cmd,4,47.9121,,,29.30,1.49,
93.2118,state,3,31.9597,8.115,-0.0440,,,30.0
93.2119,state,4,47.5605,-4.757,0.0879,,,29.0
93.2213,cmd,3,31.9597,,,29.30,1.49,
93.2214,cmd,4,47.9121,,,29.30,1.49,
93.2218,state,3,31.9597,3.638,-0.0440,,,30.0
93.2221,state,4,47.5605,-0.280,0.1465,,,29.0
93.2311,cmd,3,31.9597,,,29.30,1.49,
93.2311,cmd,4,47.9121,,,29.30,1.49,
93.2317,state,3,31.9597,-3.078,-0.0147,,,30.0
93.2317,state,4,47.5605,-1.959,0.0879,,,29.0
93.2411,cmd,3,31.9597,,,29.30,1.49,
93.2411,cmd,4,47.9121,,,29.30,1.49,
93.2417,state,3,31.9597,-0.280,-0.0147,,,30.0
93.2418,state,4,47.5605,2.518,0.0879,,,29.0
93.2515,cmd,3,31.9597,,,29.30,1.49,
93.2515,cmd,4,47.9121,,,29.30,1.49,
93.2522,state,3,31.9597,2.518,-0.0440,,,30.0
93.2522,state,4,47.5605,-3.638,0.0879,,,29.0
93.2612,cmd,3,31.9597,,,29.30,1.49,
93.2612,cmd,4,47.9121,,,29.30,1.49,
93.2616,state,3,31.9597,1.959,-0.0440,,,30.0
93.2618,state,4,47.5605,-1.399,0.1465,,,29.0
93.2711,cmd,3,31.9597,,,29.30,1.49,
93.2711,cmd,4,47.9121,,,29.30,1.49,
93.2716,state,3,31.9597,1.959,-0.0733,,,30.0
93.2717,state,4,47.5605,-1.399,0.0879,,,29.0
93.2815,cmd,3,31.9597,,,29.30,1.49,
93.2815,cmd,4,47.9121,,,29.30,1.49,
93.2819,state,3,31.9597,0.280,-0.0440,,,30.0
93.2822,state,4,47.5605,2.518,0.0879,,,29.0
93.2911,cmd,3,31.9597,,,29.30,1.49,
93.2912,cmd,4,47.9121,,,29.30,1.49,
93.2917,state,3,31.9597,-3.078,-0.0147,,,30.0
93.2918,state,4,47.5605,3.078,0.0879,,,29.0
93.3010,cmd,3,31.9597,,,29.30,1.49,
93.3011,cmd,4,47.9121,,,29.30,1.49,
93.3016,state,3,31.9597,-0.280,-0.0733,,,30.0
93.3017,state,4,47.5605,2.518,0.1465,,,29.0
93.3114,cmd,3,31.9597,,,29.30,1.49,
93.3114,cmd,4,47.9121,,,29.30,1.49,
93.3120,state,3,31.9597,-1.959,-0.0733,,,30.0
93.3121,state,4,47.5605,1.959,0.0879,,,29.0
93.3212,cmd,3,31.9597,,,29.30,1.49,
93.3212,cmd,4,47.9121,,,29.30,1.49,
93.3217,state,3,31.9597,4.197,-0.0733,,,30.0
93.3218,state,4,47.5605,2.518,0.0879,,,29.0
93.3312,cmd,3,31.9597,,,29.30,1.49,
93.3312,cmd,4,47.9121,,,29.30,1.49,
93.3317,state,3,31.9597,-3.638,-0.0733,,,30.0
93.3319,state,4,47.5605,1.959,0.0879,,,29.0
93.3413,cmd,3,31.9597,,,29.30,1.49,
93.3414,cmd,4,47.9121,,,29.30,1.49,
93.3419,state,3,31.9597,1.399,-0.0147,,,30.0
93.3419,state,4,47.5605,-4.197,0.0879,,,29.0
93.3512,cmd,3,31.9597,,,29.30,1.49,
93.3513,cmd,4,47.9121,,,29.30,1.49,
93.3518,state,3,31.9597,2.518,-0.0733,,,30.0
93.3519,state,4,47.5605,-1.959,0.0879,,,29.0
93.3612,cmd,3,31.9597,,,29.30,1.49,
93.3612,cmd,4,47.9121,,,29.30,1.49,
93.3618,state,3,31.9597,1.959,-0.0147,,,30.0
93.3619,state,4,47.5605,-4.757,0.0879,,,29.0
93.3713,cmd,3,31.9597,,,29.30,1.49,
93.3713,cmd,4,47.9121,,,29.30,1.49,
93.3717,state,3,31.9597,-1.959,-0.0440,,,30.0
93.3720,state,4,47.5605,-1.399,0.0879,,,29.0
93.3812,cmd,3,31.9597,,,29.30,1.49,
93.3813,cmd,4,47.9121,,,29.30,1.49,
93.3818,state,3,31.9597,-1.959,-0.1026,,,30.0
93.3820,state,4,47.5605,-4.197,0.1465,,,29.0
93.3912,cmd,3,31.9597,,,29.30,1.49,
93.3913,cmd,4,47.9121,,,29.30,1.49,
93.3918,state,3,31.9597,-0.280,-0.0147,,,30.0
93.3919,state,4,47.5605,-4.757,0.1465,,,29.0
93.4012,cmd,3,31.9597,,,29.30,1.49,
93.4012,cmd,4,47.9121,,,29.30,1.49,
93.4017,state,3,31.9597,1.399,-0.0440,,,30.0
93.4018,state,4,47.5605,-0.280,0.1465,,,29.0
93.4113,cmd,3,31.9597,,,29.30,1.49,
93.4113,cmd,4,47.9121,,,29.30,1.49,
93.4119,state,3,31.9597,1.959,-0.0147,,,30.0
93.4119,state,4,47.5605,-1.399,0.0879,,,29.0
93.4212,cmd,3,31.9597,,,29.30,1.49,
93.4212,cmd,4,47.9121,,,29.30,1.49,
93.4218,state,3,31.9597,-3.638,-0.0440,,,30.0
93.4219,state,4,47.5605,-0.280,0.0879,,,29.0
93.4312,cmd,3,31.9597,,,29.30,1.49,
93.4313,cmd,4,47.9121,,,29.30,1.49,
93.4318,state,3,31.9597,-6.996,-0.0440,,,30.0
93.4319,state,4,47.5825,-0.839,0.0879,,,29.0
93.4413,cmd,3,31.9597,,,29.30,1.49,
93.4414,cmd,4,47.9121,,,29.30,1.49,
93.4418,state,3,31.9597,3.638,-0.0440,,,30.0
93.4421,state,4,47.5605,0.280,0.0879,,,29.0
93.4513,cmd,3,31.9597,,,29.30,1.49,
93.4513,cmd,4,47.9121,,,29.30,1.49,
93.4520,state,3,31.9597,-0.280,-0.0440,,,30.0
93.4521,state,4,47.5605,-0.839,0.0879,,,29.0
93.4612,cmd,3,31.9597,,,29.30,1.49,
93.4612,cmd,4,47.9121,,,29.30,1.49,
93.4618,state,3,31.9597,-5.317,-0.0147,,,30.0
93.4619,state,4,47.5605,-2.518,0.0879,,,29.0
93.4714,cmd,3,31.9597,,,29.30,1.49,
93.4714,cmd,4,47.9121,,,29.30,1.49,
93.4720,state,3,31.9597,-0.280,-0.0147,,,30.0
93.4721,state,4,47.5605,2.518,0.1465,,,29.0
93.4814,cmd,3,31.9597,,,29.30,1.49,
93.4815,cmd,4,47.9121,,,29.30,1.49,
93.4821,state,3,31.9597,8.115,-0.0440,,,30.0
93.4821,state,4,47.5605,-1.399,0.0879,,,29.0
93.4913,cmd,3,31.9597,,,29.30,1.49,
93.4913,cmd,4,47.9121,,,29.30,1.49,
93.4919,state,3,31.9597,2.518,-0.0733,,,30.0
93.4920,state,4,47.5605,-3.638,0.1465,,,29.0
93.5015,cmd,3,31.9597,,,29.30,1.49,
93.5016,cmd,4,47.9121,,,29.30,1.49,
93.5022,state,3,31.9597,3.638,-0.0440,,,30.0
93.5022,state,4,47.5605,-3.638,0.0879,,,29.0
93.5114,cmd,3,31.9597,,,29.30,1.49,
93.5114,cmd,4,47.9121,,,29.30,1.49,
93.5120,state,3,31.9597,0.839,-0.0440,,,30.0
93.5121,state,4,47.5605,-1.959,0.0879,,,29.0
93.5214,cmd,3,31.9597,,,29.30,1.49,
93.5214,cmd,4,47.9121,,,29.30,1.49,
93.5219,state,3,31.9597,-1.959,-0.0733,,,30.0
93.5222,state,4,47.5605,4.757,0.0879,,,29.0
93.5314,cmd,3,31.9597,,,29.30,1.49,
93.5314,cmd,4,47.9121,,,29.30,1.49,
93.5318,state,3,31.9597,0.280,-0.1026,,,30.0
93.5321,state,4,47.5605,2.518,0.0879,,,29.0
93.5415,cmd,3,31.9597,,,29.30,1.49,
93.5415,cmd,4,47.9121,,,29.30,1.49,
93.5420,state,3,31.9597,7.555,-0.0147,,,30.0
93.5422,state,4,47.5605,-2.518,0.0879,,,29.0
93.5514,cmd,3,31.9597,,,29.30,1.49,
93.5515,cmd,4,47.9121,,,29.30,1.49,
93.5520,state,3,31.9597,-0.280,-0.0147,,,30.0
93.5521,state,4,47.5825,3.078,0.0879,,,29.0
93.5614,cmd,3,31.9597,,,29.30,1.49,
93.5614,cmd,4,47.9121,,,29.30,1.49,
93.5620,state,3,31.9597,4.197,-0.0440,,,30.0
93.5622,state,4,47.5605,-0.839,0.0879,,,29.0
93.5715,cmd,3,31.9597,,,29.30,1.49,
93.5715,cmd,4,47.9121,,,29.30,1.49,
93.5721,state,3,31.9597,5.876,-0.0440,,,30.0
93.5721,state,4,47.5605,-1.399,0.0879,,,29.0
93.5816,cmd,3,31.9597,,,29.30,1.49,
93.5817,cmd,4,47.9121,,,29.30,1.49,
93.5821,state,3,31.9597,-1.959,-0.0440,,,30.0
93.5823,state,4,47.5825,0.839,0.0879,,,29.0
93.5912,cmd,3,31.9597,,,29.30,1.49,
93.5912,cmd,4,47.9121,,,29.30,1.49,
93.5917,state,3,31.9597,-1.399,-0.0440,,,30.0
93.5919,state,4,47.5605,-5.876,0.0879,,,29.0
93.6015,cmd,3,31.9597,,,29.30,1.49,
93.6015,cmd,4,47.9121,,,29.30,1.49,
93.6019,state,3,31.9597,-0.280,-0.0147,,,30.0
93.6022,state,4,47.5605,1.959,0.1465,,,29.0
93.6114,cmd,3,31.9597,,,29.30,1.49,
93.6114,cmd,4,47.9121,,,29.30,1.49,
93.6119,state,3,31.9597,-4.757,0.0147,,,30.0
93.6120,state,4,47.5605,1.959,0.0879,,,29.0
93.6213,cmd,3,31.9597,,,29.30,1.49,
93.6214,cmd,4,47.9121,,,29.30,1.49,
93.6218,state,3,31.9597,0.839,-0.0733,,,30.0
93.6221,state,4,47.5605,-1.399,0.0879,,,29.0
93.6314,cmd,3,31.9597,,,29.30,1.49,
93.6315,cmd,4,47.9121,,,29.30,1.49,
93.6320,state,3,31.9597,-0.280,0.0147,,,30.0
93.6321,state,4,47.5605,-2.518,0.0879,,,29.0
93.6414,cmd,3,31.9597,,,29.30,1.49,
93.6414,cmd,4,47.9121,,,29.30,1.49,
93.6420,state,3,31.9597,1.959,-0.1026,,,30.0
93.6421,state,4,47.5605,-2.518,0.0879,,,29.0
93.6514,cmd,3,31.9597,,,29.30,1.49,
93.6514,cmd,4,47.9121,,,29.30,1.49,
93.6520,state,3,31.9597,-5.317,-0.0147,,,30.0
93.6520,state,4,47.5605,1.959,0.1465,,,29.0
93.6617,cmd,3,31.9597,,,29.30,1.49,
93.6618,cmd,4,47.9121,,,29.30,1.49,
93.6622,state,3,31.9597,-5.317,-0.0147,,,30.0
93.6624,state,4,47.5605,-1.399,0.0879,,,29.0
93.6714,cmd,3,31.9597,,,29.30,1.49,
93.6714,cmd,4,47.9121,,,29.30,1.49,
93.6720,state,3,31.9597,3.078,-0.0440,,,30.0
93.6721,state,4,47.5605,3.078,0.0879,,,29.0
93.6813,cmd,3,31.9597,,,29.30,1.49,
93.6813,cmd,4,47.9121,,,29.30,1.49,
93.6819,state,3,31.9597,0.839,-0.0440,,,30.0
93.6820,state,4,47.5605,-1.399,0.0879,,,29.0
93.6913,cmd,3,31.9597,,,29.30,1.49,
93.6914,cmd,4,47.9121,,,29.30,1.49,
93.6919,state,3,31.9597,1.399,-0.0440,,,30.0
93.6920,state,4,47.5605,-2.518,0.1465,,,29.0
93.7014,cmd,3,31.9597,,,29.30,1.49,
93.7014,cmd,4,47.9121,,,29.30,1.49,
93.7020,state,3,31.9597,6.996,-0.0147,,,30.0
93.7021,state,4,47.5605,4.757,0.0879,,,29.0
93.7114,cmd,3,31.9597,,,29.30,1.49,
93.7114,cmd,4,47.9121,,,29.30,1.49,
93.7119,state,3,31.9597,3.078,-0.0440,,,30.0
93.7121,state,4,47.5605,-2.518,0.0879,,,29.0
93.7212,cmd,3,31.9597,,,29.30,1.49,
93.7213,cmd,4,47.9121,,,29.30,1.49,
93.7218,state,3,31.9597,-0.839,-0.0440,,,30.0
93.7219,state,4,47.5605,-0.280,0.0879,,,29.0
93.7316,cmd,3,31.9597,,,29.30,1.49,
93.7316,cmd,4,47.9121,,,29.30,1.49,
93.7320,state,3,31.9597,-3.638,-0.0147,,,30.0
93.7322,state,4,47.5605,-5.317,0.0879,,,29.0
93.7414,cmd,3,31.9597,,,29.30,1.49,
93.7415,cmd,4,47.9121,,,29.30,1.49,
93.7419,state,3,31.9597,-0.839,0.0147,,,30.0
93.7422,state,4,47.5605,-0.280,0.0879,,,29.0
93.7513,cmd,3,31.9597,,,29.30,1.49,
93.7514,cmd,4,47.9121,,,29.30,1.49,
93.7519,state,3,31.9597,-4.197,0.0147,,,30.0
93.7520,state,4,47.5605,0.280,0.0879,,,29.0
93.7617,cmd,3,31.9597,,,29.30,1.49,
93.7617,cmd,4,47.9121,,,29.30,1.49,
93.7622,state,3,31.9597,-2.518,-0.0440,,,30.0
93.7624,state,4,47.5605,0.839,0.1465,,,29.0
93.7715,cmd,3,31.9597,,,29.30,1.49,
93.7715,cmd,4,47.9121,,,29.30,1.49,
93.7719,state,3,31.9597,-0.839,-0.0147,,,30.0
93.7722,state,4,47.5605,0.280,0.0879,,,29.0
93.7815,cmd,3,31.9597,,,29.30,1.49,
93.7815,cmd,4,47.9121,,,29.30,1.49,
93.7818,state,3,31.9597,0.280,-0.0733,,,30.0
93.7821,state,4,47.5605,1.399,0.2051,,,29.0
93.7915,cmd,3,31.9597,,,29.30,1.49,
93.7915,cmd,4,47.9121,,,29.30,1.49,
93.7919,state,3,31.9597,-6.436,-0.0147,,,30.0
93.7921,state,4,47.5605,-0.280,0.0879,,,29.0
93.8015,cmd,3,31.9597,,,29.30,1.49,
93.8015,cmd,4,47.9121,,,29.30,1.49,
93.8018,state,3,31.9597,-0.280,-0.0440,,,30.0
93.8021,state,4,47.5825,-1.399,0.0879,,,29.0
93.8116,cmd,3,31.9597,,,29.30,1.49,
93.8116,cmd,4,47.9121,,,29.30,1.49,
93.8121,state,3,31.9597,0.280,-0.0440,,,30.0
93.8123,state,4,47.5605,-0.839,0.0879,,,29.0
93.8215,cmd,3,31.9597,,,29.30,1.49,
93.8215,cmd,4,47.9121,,,29.30,1.49,
93.8220,state,3,31.9597,-5.317,-0.0147,,,30.0
93.8222,state,4,47.5605,1.399,0.0879,,,29.0
93.8314,cmd,3,31.9597,,,29.30,1.49,
93.8314,cmd,4,47.9121,,,29.30,1.49,
93.8320,state,3,31.9597,-1.959,-0.1026,,,30.0
93.8320,state,4,47.5825,4.197,0.0879,,,29.0
93.8415,cmd,3,31.9597,,,29.30,1.49,
93.8415,cmd,4,47.9121,,,29.30,1.49,
93.8420,state,3,31.9597,-4.197,-0.0733,,,30.0
93.8421,state,4,47.5825,0.280,0.0879,,,29.0
93.8516,cmd,3,31.9597,,,29.30,1.49,
93.8516,cmd,4,47.9121,,,29.30,1.49,
93.8522,state,3,31.9597,1.399,-0.0733,,,30.0
93.8522,state,4,47.5605,2.518,0.0879,,,29.0
93.8616,cmd,3,31.9597,,,29.30,1.49,
93.8616,cmd,4,47.9121,,,29.30,1.49,
93.8620,state,3,31.9597,1.399,0.0147,,,30.0
93.8623,state,4,47.5605,-1.399,0.0879,,,29.0
93.8715,cmd,3,31.9597,,,29.30,1.49,
93.8715,cmd,4,47.9121,,,29.30,1.49,
93.8720,state,3,31.9597,1.399,-0.0147,,,30.0
93.8722,state,4,47.5825,5.317,0.1465,,,29.0
93.8813,cmd,3,31.9597,,,29.30,1.49,
93.8814,cmd,4,47.9121,,,29.30,1.49,
93.8819,state,3,31.9597,-2.518,-0.0440,,,30.0
93.8820,state,4,47.5605,1.959,0.1465,,,29.0
93.8916,cmd,3,31.9597,,,29.30,1.49,
93.8916,cmd,4,47.9121,,,29.30,1.49,
93.8922,state,3,31.9597,-3.638,-0.0147,,,30.0
93.8922,state,4,47.5605,-1.959,0.0879,,,29.0
93.9014,cmd,3,31.9597,,,29.30,1.49,
93.9015,cmd,4,47.9121,,,29.30,1.49,
93.9020,state,3,31.9597,-5.317,-0.0440,,,30.0
93.9021,state,4,47.5825,2.518,0.0879,,,29.0
93.9115,cmd,3,31.9597,,,29.30,1.49,
93.9115,cmd,4,47.9121,,,29.30,1.49,
93.9120,state,3,31.9597,0.839,-0.0147,,,30.0
93.9121,state,4,47.5605,-0.839,0.0879,,,29.0
93.9215,cmd,3,31.9597,,,29.30,1.49,
93.9215,cmd,4,47.9121,,,29.30,1.49,
93.9220,state,3,31.9597,6.436,-0.0440,,,30.0
93.9221,state,4,47.5605,-0.280,0.0879,,,29.0
93.9315,cmd,3,31.9597,,,29.30,1.49,
93.9316,cmd,4,47.9121,,,29.30,1.49,
93.9320,state,3,31.9597,-4.757,-0.0147,,,30.0
93.9322,state,4,47.5825,3.078,0.0879,,,29.0
93.9415,cmd,3,31.9597,,,29.30,1.49,
93.9415,cmd,4,47.9121,,,29.30,1.49,
93.9419,state,3,31.9597,0.839,-0.0440,,,30.0
93.9421,state,4,47.5605,-4.757,0.0879,,,29.0
93.9515,cmd,3,31.9597,,,29.30,1.49,
93.9515,cmd,4,47.9121,,,29.30,1.49,
93.9519,state,3,31.9597,-2.518,-0.0147,,,30.0
93.9521,state,4,47.5605,3.078,0.0879,,,29.0
93.9615,cmd,3,31.9597,,,29.30,1.49,
93.9615,cmd,4,47.9121,,,29.30,1.49,
93.9620,state,3,31.9597,5.876,-0.0733,,,30.0
93.9621,state,4,47.5605,1.959,0.1465,,,29.0
93.9713,cmd,3,31.9597,,,29.30,1.49,
93.9714,cmd,4,47.9121,,,29.30,1.49,
93.9719,state,3,31.9597,4.757,-0.0440,,,30.0
93.9720,state,4,47.5605,-0.839,0.0879,,,29.0
93.9816,cmd,3,31.9597,,,29.30,1.49,
93.9816,cmd,4,47.9121,,,29.30,1.49,
93.9820,state,3,31.9597,5.317,-0.0147,,,30.0
93.9823,state,4,47.5605,-0.839,0.0879,,,29.0
93.9914,cmd,3,31.9597,,,29.30,1.49,
93.9914,cmd,4,47.9121,,,29.30,1.49,
93.9920,state,3,31.9597,-3.078,-0.0733,,,30.0
93.9921,state,4,47.5605,1.399,0.0879,,,29.0
94.0014,cmd,3,31.9597,,,29.30,1.49,
94.0014,cmd,4,47.9121,,,29.30,1.49,
